Year,State,NMFS Name,Pounds,Metric Tons,Dollars,Confidentiality,Collection,Scientific Name,Tsn,Source
1968,ALASKA,SABLEFISH,248400,113,32294,Public,Commercial,Anoplopoma fimbria,167123,AKFINHIST
1968,ALASKA,"SALMON, CHINOOK",11245800,5101,3865131,Public,Commercial,Oncorhynchus tshawytscha,161980,AKFINHIST
1968,ALASKA,"SALMON, CHUM",55916200,25363,7015455,Public,Commercial,Oncorhynchus keta,161976,AKFINHIST
1968,ALASKA,"SALMON, COHO",20968400,9511,5361644,Public,Commercial,Oncorhynchus kisutch,161977,AKFINHIST
1968,ALASKA,"SALMON, PINK",148445900,67335,20490172,Public,Commercial,Oncorhynchus gorbuscha,161975,AKFINHIST
1968,ALASKA,"SALMON, SOCKEYE",148695800,67448,12723009,Public,Commercial,Oncorhynchus nerka,161979,AKFINHIST
1968,ALASKA,"SCALLOP, WEATHERVANE",1713500,777,1587044,Public,Commercial,Patinopecten caurinus,79757,AKFINHIST
1968,ALASKA,"SHRIMP, OCEAN",42077100,19086,1861213,Public,Commercial,Pandalus jordani,96970,AKFINHIST
1968,ALASKA,"SMELT, EULACHON",30000,14,5400,Public,Commercial,Thaleichthys pacificus,162051,AKFINHIST
1968,ALASKA,"TROUT, LAKE",22500,10,4272,Public,Commercial,Salvelinus namaycush,162002,AKFINHIST
1968,ALASKA,"TROUT, RAINBOW",48200,22,9157,Public,Commercial,Oncorhynchus mykiss,161989,AKFINHIST
1968,ALASKA,"WHITEFISH, OCEAN",15700,7,4400,Public,Commercial,Caulolatilus princeps,168540,AKFINHIST
1967,ALASKA,ABALONES **,4400,2,5539,Public,Commercial,Haliotidae,69492,AKFINHIST
1967,ALASKA,"ALGAE, MARINE **",399600,181,488692,Public,Commercial,Chlorophyta,846493,AKFINHIST
1967,ALASKA,"CHAR, ARCTIC",5300,2,1051,Public,Commercial,Salvelinus alpinus,162001,AKFINHIST
1967,ALASKA,"CLAM, PACIFIC RAZOR",60000,27,29571,Public,Commercial,Siliqua patula,81008,AKFINHIST
1967,ALASKA,"CRAB, DUNGENESS",11597700,5261,1507706,Public,Commercial,Cancer magister,98675,AKFINHIST
1967,ALASKA,"CRAB, KING **",127715900,57932,14969768,Public,Commercial,Paralithodes,97934,AKFINHIST
1967,ALASKA,"CRAB, SNOW/TANNER **",118400,54,11839,Public,Commercial,Chionoecetes,98427,AKFINHIST
1967,ALASKA,"HALIBUT, PACIFIC",27155900,12318,4011000,Confidential,Commercial,Hippoglossus stenolepis,172932,AKFINHIST
1967,ALASKA,"HERRING, PACIFIC",11496600,5215,172449,Public,Commercial,Clupea pallasii,551209,AKFINHIST
1967,ALASKA,INCONNU,2700,1,674,Public,Commercial,Stenodus leucichthys,162006,AKFINHIST
1967,ALASKA,OCTOPUSES **,200,0,48,Public,Commercial,Octopodidae,82590,AKFINHIST
1967,ALASKA,"OYSTER, PACIFIC",44800,20,24644,Public,Commercial,Crassostrea gigas,79868,AKFINHIST
1967,ALASKA,PIKES **,100,0,18,Public,Commercial,Esocidae,162137,AKFINHIST
1967,ALASKA,ROCKFISHES **,251300,114,18701,Public,Commercial,Sebastes ,166705,AKFINHIST
1967,ALASKA,SABLEFISH,2087500,947,201399,Public,Commercial,Anoplopoma fimbria,167123,AKFINHIST
1967,ALASKA,"SALMON, CHINOOK",11632400,5276,3100199,Public,Commercial,Oncorhynchus tshawytscha,161980,AKFINHIST
1967,ALASKA,"SALMON, CHUM",31518300,14297,3082825,Public,Commercial,Oncorhynchus keta,161976,AKFINHIST
1967,ALASKA,"SALMON, COHO",13022100,5907,3342775,Public,Commercial,Oncorhynchus kisutch,161977,AKFINHIST
1967,ALASKA,"SALMON, PINK",28822200,13074,3240861,Public,Commercial,Oncorhynchus gorbuscha,161975,AKFINHIST
1967,ALASKA,"SALMON, SOCKEYE",53521600,24277,11864575,Public,Commercial,Oncorhynchus nerka,161979,AKFINHIST
1967,ALASKA,"SCALLOP, WEATHERVANE",800,0,545,Public,Commercial,Patinopecten caurinus,79757,AKFINHIST
1967,ALASKA,"SHRIMPS, PENAEID **",41812600,18966,1700535,Public,Commercial,Penaeidae,95602,AKFINHIST
1967,ALASKA,"SMELT, EULACHON",30000,14,4500,Public,Commercial,Thaleichthys pacificus,162051,AKFINHIST
1967,ALASKA,"TROUT, LAKE",2800,1,550,Public,Commercial,Salvelinus namaycush,162002,AKFINHIST
1967,ALASKA,"TROUT, RAINBOW",26200,12,6061,Public,Commercial,Oncorhynchus mykiss,161989,AKFINHIST
1967,ALASKA,"WHITEFISH, OCEAN",15700,7,3526,Public,Commercial,Caulolatilus princeps,168540,AKFINHIST
1966,ALASKA,ABALONES **,4900,2,5000,Public,Commercial,Haliotidae,69492,AKFINHIST
1966,ALASKA,"ALGAE, MARINE **",662000,300,496491,Public,Commercial,Chlorophyta,846493,AKFINHIST
1966,ALASKA,"CHAR, ARCTIC",25300,11,5000,Public,Commercial,Salvelinus alpinus,162001,AKFINHIST
1966,ALASKA,"CLAM, PACIFIC RAZOR",28600,13,8800,Public,Commercial,Siliqua patula,81008,AKFINHIST
1966,ALASKA,"CRAB, DUNGENESS",5053500,2292,606419,Public,Commercial,Cancer magister,98675,AKFINHIST
1966,ALASKA,"CRAB, KING **",159201700,72213,15670485,Public,Commercial,Paralithodes,97934,AKFINHIST
1966,ALASKA,"CRAB, SNOW/TANNER **",200,0,11,Public,Commercial,Chionoecetes,98427,AKFINHIST
1966,ALASKA,"HALIBUT, PACIFIC",33354000,15129,7815000,Confidential,Commercial,Hippoglossus stenolepis,172932,AKFINHIST
1966,ALASKA,"HERRING, PACIFIC",19255700,8734,288835,Public,Commercial,Clupea pallasii,551209,AKFINHIST
1966,ALASKA,INCONNU,16800,8,3360,Public,Commercial,Stenodus leucichthys,162006,AKFINHIST
1966,ALASKA,OCTOPUSES **,123500,56,30868,Public,Commercial,Octopodidae,82590,AKFINHIST
1966,ALASKA,"OYSTER, PACIFIC",7100,3,7000,Public,Commercial,Crassostrea gigas,79868,AKFINHIST
1966,ALASKA,PIKES **,11500,5,2302,Public,Commercial,Esocidae,162137,AKFINHIST
1966,ALASKA,ROCKFISHES **,44800,20,5246,Public,Commercial,Sebastes ,166705,AKFINHIST
1966,ALASKA,SABLEFISH,2311300,1048,272991,Public,Commercial,Anoplopoma fimbria,167123,AKFINHIST
1966,ALASKA,"SALMON, CHINOOK",9350100,4241,2948658,Public,Commercial,Oncorhynchus tshawytscha,161980,AKFINHIST
1966,ALASKA,"SALMON, CHUM",52229600,23691,5718232,Public,Commercial,Oncorhynchus keta,161976,AKFINHIST
1966,ALASKA,"SALMON, COHO",16112900,7309,3705314,Public,Commercial,Oncorhynchus kisutch,161977,AKFINHIST
1966,ALASKA,"SALMON, PINK",162866000,73876,22093084,Public,Commercial,Oncorhynchus gorbuscha,161975,AKFINHIST
1966,ALASKA,"SALMON, SOCKEYE",92766700,42079,19736666,Public,Commercial,Oncorhynchus nerka,161979,AKFINHIST
1966,ALASKA,"SHRIMPS, PENAEID **",28192600,12788,1287593,Public,Commercial,Penaeidae,95602,AKFINHIST
1966,ALASKA,"TROUT, LAKE",6200,3,1240,Public,Commercial,Salvelinus namaycush,162002,AKFINHIST
1966,ALASKA,"TROUT, RAINBOW",30800,14,6196,Public,Commercial,Oncorhynchus mykiss,161989,AKFINHIST
1966,ALASKA,"WHITEFISH, OCEAN",14600,7,2918,Public,Commercial,Caulolatilus princeps,168540,AKFINHIST
1965,ALASKA,"BUTTERCLAM, WASHINGTON",1500,1,1000,Public,Commercial,Saxidomus gigantea,568268,AKFINHIST
1965,ALASKA,"CLAM, PACIFIC RAZOR",87700,40,40000,Public,Commercial,Siliqua patula,81008,AKFINHIST
1965,ALASKA,"CRAB, DUNGENESS",8895300,4035,999910,Public,Commercial,Cancer magister,98675,AKFINHIST
1965,ALASKA,"CRAB, KING **",131670700,59725,12729360,Public,Commercial,Paralithodes,97934,AKFINHIST
1965,ALASKA,"HALIBUT, PACIFIC",30984000,14054,6770350,Confidential,Commercial,Hippoglossus stenolepis,172932,AKFINHIST
1965,ALASKA,"HERRING, PACIFIC",25636200,11629,360490,Public,Commercial,Clupea pallasii,551209,AKFINHIST
1965,ALASKA,OCTOPUSES **,20700,9,6110,Public,Commercial,Octopodidae,82590,AKFINHIST
1965,ALASKA,"OYSTER, OLYMPIA",2000,1,2000,Public,Commercial,Ostrea conchaphila,568041,AKFINHIST
1965,ALASKA,ROCKFISHES **,447100,203,51570,Public,Commercial,Sebastes ,166705,AKFINHIST
1965,ALASKA,SABLEFISH,2310700,1048,225840,Public,Commercial,Anoplopoma fimbria,167123,AKFINHIST
1965,ALASKA,"SALMON, CHINOOK",11008600,4993,3048650,Public,Commercial,Oncorhynchus tshawytscha,161980,AKFINHIST
1965,ALASKA,"SALMON, CHUM",29262500,13273,2376860,Public,Commercial,Oncorhynchus keta,161976,AKFINHIST
1965,ALASKA,"SALMON, COHO",17666000,8013,4362380,Public,Commercial,Oncorhynchus kisutch,161977,AKFINHIST
1965,ALASKA,"SALMON, PINK",74873000,33962,7684190,Public,Commercial,Oncorhynchus gorbuscha,161975,AKFINHIST
1965,ALASKA,"SALMON, SOCKEYE",142034100,64426,30802190,Public,Commercial,Oncorhynchus nerka,161979,AKFINHIST
1965,ALASKA,"SEAWEED, KELP **",460300,209,105860,Public,Commercial,Macrocystis,11272,AKFINHIST
1965,ALASKA,"SHRIMPS, PENAEID **",16819000,7629,756860,Public,Commercial,Penaeidae,95602,AKFINHIST
1965,ALASKA,"SMELT, EULACHON",1500,1,300,Public,Commercial,Thaleichthys pacificus,162051,AKFINHIST
1965,ALASKA,"TROUT, LAKE",900,0,200,Public,Commercial,Salvelinus namaycush,162002,AKFINHIST
1965,ALASKA,"TROUT, RAINBOW",13000,6,2860,Public,Commercial,Oncorhynchus mykiss,161989,AKFINHIST
1965,ALASKA,"VARDEN, DOLLY",500,0,110,Public,Commercial,Salvelinus malma,162000,AKFINHIST
1964,ALASKA,ABALONES **,1100,0,1100,Public,Commercial,Haliotidae,69492,AKFINHIST
1964,ALASKA,"ALGAE, MARINE **",398700,181,79740,Public,Commercial,Chlorophyta,846493,AKFINHIST
1964,ALASKA,"CLAM, PACIFIC RAZOR",41800,19,19620,Public,Commercial,Siliqua patula,81008,AKFINHIST
1964,ALASKA,"CRAB, DUNGENESS",12708500,5765,1465440,Public,Commercial,Cancer magister,98675,AKFINHIST
1964,ALASKA,"CRAB, KING **",86720700,39336,8186190,Public,Commercial,Paralithodes,97934,AKFINHIST
1964,ALASKA,"CRAB, SNOW/TANNER **",13900,6,1390,Public,Commercial,Chionoecetes,98427,AKFINHIST
1964,ALASKA,"HALIBUT, PACIFIC",22757600,10323,3572930,Confidential,Commercial,Hippoglossus stenolepis,172932,AKFINHIST
1964,ALASKA,"HERRING, PACIFIC",47903900,21729,718560,Public,Commercial,Clupea pallasii,551209,AKFINHIST
1964,ALASKA,INCONNU,600,0,120,Public,Commercial,Stenodus leucichthys,162006,AKFINHIST
1964,ALASKA,PIKES **,300,0,50,Public,Commercial,Esocidae,162137,AKFINHIST
1964,ALASKA,ROCKFISHES **,91800,42,5110,Public,Commercial,Sebastes ,166705,AKFINHIST
1964,ALASKA,SABLEFISH,2586900,1173,289440,Public,Commercial,Anoplopoma fimbria,167123,AKFINHIST
1964,ALASKA,"SALMON, CHINOOK",11567000,5247,3661910,Public,Commercial,Oncorhynchus tshawytscha,161980,AKFINHIST
1964,ALASKA,"SALMON, CHUM",62689800,28436,4694570,Public,Commercial,Oncorhynchus keta,161976,AKFINHIST
1964,ALASKA,"SALMON, COHO",20953900,9505,3582060,Public,Commercial,Oncorhynchus kisutch,161977,AKFINHIST
1964,ALASKA,"SALMON, PINK",162280500,73610,17173960,Public,Commercial,Oncorhynchus gorbuscha,161975,AKFINHIST
1964,ALASKA,"SALMON, SOCKEYE",54132000,24554,12246640,Public,Commercial,Oncorhynchus nerka,161979,AKFINHIST
1964,ALASKA,"SHRIMPS, PENAEID **",7726700,3505,309090,Public,Commercial,Penaeidae,95602,AKFINHIST
1964,ALASKA,"TROUT, LAKE",4400,2,890,Public,Commercial,Salvelinus namaycush,162002,AKFINHIST
1964,ALASKA,"TROUT, RAINBOW",10100,5,2020,Public,Commercial,Oncorhynchus mykiss,161989,AKFINHIST
1964,ALASKA,"VARDEN, DOLLY",6600,3,1310,Public,Commercial,Salvelinus malma,162000,AKFINHIST
1964,ALASKA,"WHITEFISH, OCEAN",16800,8,3370,Public,Commercial,Caulolatilus princeps,168540,AKFINHIST
1963,ALASKA,"ALGAE, MARINE **",199100,90,15920,Public,Commercial,Chlorophyta,846493,AKFINHIST
1963,ALASKA,"CLAM, PACIFIC RAZOR",144000,65,51950,Public,Commercial,Siliqua patula,81008,AKFINHIST
1963,ALASKA,"CRAB, DUNGENESS",12084100,5481,1357540,Public,Commercial,Cancer magister,98675,AKFINHIST
1963,ALASKA,"CRAB, KING **",78740300,35716,7607360,Public,Commercial,Paralithodes,97934,AKFINHIST
1963,ALASKA,"HALIBUT, PACIFIC",29886400,13556,4160990,Confidential,Commercial,Hippoglossus stenolepis,172932,AKFINHIST
1963,ALASKA,"HERRING, PACIFIC",31216200,14160,468240,Public,Commercial,Clupea pallasii,551209,AKFINHIST
1963,ALASKA,ROCKFISHES **,90500,41,6340,Public,Commercial,Sebastes ,166705,AKFINHIST
1963,ALASKA,SABLEFISH,1359500,617,125540,Public,Commercial,Anoplopoma fimbria,167123,AKFINHIST
1963,ALASKA,"SALMON, CHINOOK",9160600,4155,3126640,Public,Commercial,Oncorhynchus tshawytscha,161980,AKFINHIST
